transaction_id,customer_id,timestamp,transaction_type,amount,location
T2527,C994,2025-01-24 17:59:39,Withdrawal,3059.98,Delhi
T2528,C252,2025-02-24 22:28:53,Withdrawal,973.63,Chennai
T2529,C895,2025-03-16 17:25:26,Deposit,4281.65,Chennai
T2530,C167,2025-01-29 05:03:05,Withdrawal,566.44,Delhi
T2531,C413,2025-03-04 08:11:17,Deposit,1408.45,Bangalore
T2532,C399,2025-02-14 04:57:48,Withdrawal,1841.6,Delhi
T2533,C315,2025-01-05 23:48:20,Deposit,3152.33,Hyderabad
T2534,C395,2025-01-13 00:54:07,Deposit,3170.5,Hyderabad
T2535,C726,2025-01-27 13:05:11,Withdrawal,3512.46,Delhi
T2536,C469,2025-02-02 12:16:30,Deposit,2027.35,Bangalore
T2537,C763,2025-02-19 03:00:48,Deposit,2330.67,Delhi
T2538,C973,2025-01-21 14:21:25,Withdrawal,2333.8,Chennai
T2539,C394,2025-02-21 17:18:25,Deposit,2245.92,Hyderabad
T2540,C344,2025-04-01 14:17:59,Withdrawal,1034.73,Delhi
T2541,C767,2025-03-03 03:19:12,Withdrawal,4040.87,Mumbai
T2542,C372,2025-02-17 07:25:25,Withdrawal,3352.7,Bangalore
T2543,C399,2025-01-22 04:54:12,Deposit,1307.34,Hyderabad
T2544,C311,2025-02-26 21:34:26,Withdrawal,1126.79,Chennai
T2545,C211,2025-02-02 18:15:18,Withdrawal,1950.59,Delhi
T2546,C299,2025-03-29 20:19:39,Deposit,2520.48,Delhi
T2547,C971,2025-01-04 19:24:26,Withdrawal,1111.93,Hyderabad
T2548,C988,2025-02-19 15:45:53,Deposit,1087.26,Chennai
T2549,C792,2025-03-23 16:46:20,Deposit,3176.9,Delhi
T2550,C219,2025-01-30 08:12:55,Deposit,2010.57,Chennai
T2551,C527,2025-03-09 21:10:40,Withdrawal,4540.53,Hyderabad
T2552,C559,2025-02-04 05:21:17,Deposit,1099.42,Chennai
T2553,C871,2025-03-12 13:15:44,Withdrawal,3639.56,Chennai
T2554,C325,2025-02-06 09:55:23,Deposit,4838.12,Bangalore
T2555,C267,2025-02-13 00:18:02,Withdrawal,978.18,Hyderabad
T2556,C605,2025-03-05 14:29:29,Deposit,4301.75,Hyderabad
T2557,C491,2025-01-14 10:15:33,Deposit,3092.48,Chennai
T2558,C100,2025-01-24 14:59:19,Withdrawal,4852.16,Delhi
T2559,C669,2025-03-11 07:34:35,Withdrawal,1958.06,Bangalore
T2560,C665,2025-01-13 21:38:59,Deposit,3956.55,Hyderabad
T2561,C121,2025-03-10 11:52:29,Withdrawal,4870.5,Chennai
T2562,C251,2025-01-28 20:50:38,Withdrawal,706.23,Delhi
T2563,C906,2025-02-17 22:50:05,Deposit,973.93,Bangalore
T2564,C342,2025-03-29 06:47:32,Deposit,2827.73,Bangalore
T2565,C679,2025-02-08 13:37:38,Withdrawal,300.98,Hyderabad
T2566,C930,2025-03-23 12:37:34,Withdrawal,2119.77,Delhi
T2567,C673,2025-01-20 03:23:30,Deposit,2855.7,Hyderabad
T2568,C881,2025-03-11 07:25:18,Withdrawal,1065.31,Bangalore
T2569,C599,2025-02-01 02:56:27,Deposit,3829.04,Mumbai
T2570,C491,2025-03-28 22:05:09,Withdrawal,4358.94,Chennai
T2571,C711,2025-01-25 17:28:08,Withdrawal,3700.35,Chennai
T2572,C952,2025-01-23 02:38:10,Deposit,4283.25,Bangalore
T2573,C228,2025-01-13 10:28:40,Withdrawal,3121.95,Bangalore
T2574,C955,2025-03-06 22:28:10,Deposit,510.89,Chennai
T2575,C101,2025-03-04 09:36:51,Deposit,665.7,Chennai
T2576,C965,2025-01-08 15:11:57,Withdrawal,4637.89,Delhi
T2577,C225,2025-03-19 13:58:22,Deposit,1623.81,Delhi
T2578,C338,2025-01-11 12:56:10,Withdrawal,3549.78,Bangalore
T2579,C789,2025-02-16 16:30:18,Deposit,286.34,Chennai
T2580,C298,2025-02-15 17:00:55,Deposit,1093.41,Delhi
T2581,C578,2025-03-26 02:41:32,Withdrawal,776.31,Delhi
T2582,C710,2025-03-31 02:18:50,Withdrawal,4687.53,Chennai
T2583,C209,2025-01-13 20:40:48,Deposit,952.8,Delhi
T2584,C411,2025-03-15 07:09:39,Withdrawal,2606.7,Delhi
T2585,C775,2025-03-05 19:07:45,Deposit,3190.91,Bangalore
T2586,C264,2025-01-09 03:47:29,Withdrawal,3855.25,Bangalore
T2587,C513,2025-01-28 12:01:44,Deposit,1980.2,Delhi
T2588,C631,2025-01-19 03:49:41,Withdrawal,4719.45,Delhi
T2589,C457,2025-01-20 02:12:12,Withdrawal,4500.0,Hyderabad
T2590,C423,2025-03-08 05:48:17,Deposit,1625.14,Chennai
T2591,C634,2025-01-30 00:09:12,Withdrawal,3876.89,Chennai
T2592,C811,2025-03-25 08:58:09,Deposit,1027.55,Hyderabad
T2593,C440,2025-02-25 00:38:53,Withdrawal,1569.18,Delhi
T2594,C197,2025-02-15 14:10:38,Withdrawal,393.85,Hyderabad
T2595,C869,2025-03-09 23:22:35,Deposit,1228.65,Delhi
T2596,C564,2025-03-13 19:09:36,Deposit,2241.52,Chennai
T2597,C481,2025-03-29 04:38:41,Deposit,4558.85,Bangalore
T2598,C481,2025-03-02 17:36:17,Deposit,639.91,Chennai
T2599,C497,2025-03-30 13:16:20,Withdrawal,129.49,Bangalore
T2600,C250,2025-03-17 09:11:48,Withdrawal,3942.51,Delhi
T2601,C767,2025-03-20 15:38:57,Withdrawal,3022.34,Chennai
T2602,C102,2025-03-13 05:51:09,Deposit,4697.19,Mumbai
T2603,C778,2025-02-22 17:43:32,Deposit,3981.91,Bangalore
T2604,C210,2025-01-23 01:30:07,Withdrawal,1820.62,Mumbai
T2605,C650,2025-02-20 20:16:02,Deposit,2239.51,Delhi
T2606,C353,2025-03-07 05:33:48,Deposit,4521.27,Bangalore
T2607,C722,2025-02-27 09:07:16,Withdrawal,4398.6,Bangalore
T2608,C754,2025-02-03 02:57:50,Deposit,1396.75,Delhi
T2609,C629,2025-02-13 21:49:03,Withdrawal,3954.85,Chennai
T2610,C749,2025-02-07 13:51:56,Withdrawal,4033.1,Delhi
T2611,C187,2025-01-15 06:46:28,Deposit,4698.68,Hyderabad
T2612,C267,2025-01-14 15:26:40,Withdrawal,2846.66,Delhi
T2613,C765,2025-03-31 09:01:03,Deposit,3851.31,Bangalore
T2614,C657,2025-02-22 14:56:40,Withdrawal,4156.8,Delhi
T2615,C142,2025-01-17 03:01:34,Deposit,410.17,Chennai
T2616,C839,2025-03-05 05:07:33,Withdrawal,3829.18,Mumbai
T2617,C101,2025-02-15 09:50:50,Withdrawal,1224.27,Bangalore
T2618,C188,2025-02-15 12:59:10,Withdrawal,4367.77,Hyderabad
T2619,C795,2025-03-22 16:33:06,Deposit,2396.78,Mumbai
T2620,C340,2025-01-09 20:16:09,Withdrawal,2796.01,Bangalore
T2621,C417,2025-01-31 11:31:06,Withdrawal,3101.0,Bangalore
T2622,C940,2025-01-13 10:42:59,Withdrawal,2132.99,Bangalore
T2623,C700,2025-01-28 02:12:03,Withdrawal,1098.12,Hyderabad
T2624,C231,2025-03-06 06:48:14,Deposit,3554.52,Chennai
T2625,C970,2025-03-04 22:26:46,Deposit,4008.35,Chennai
T2626,C604,2025-03-26 18:02:51,Deposit,1781.32,Delhi
T2627,C599,2025-03-13 04:17:14,Deposit,3096.25,Mumbai
T2628,C772,2025-01-17 00:54:43,Deposit,3149.39,Mumbai
T2629,C988,2025-02-21 13:44:22,Withdrawal,166.17,Hyderabad
T2630,C678,2025-03-17 16:29:56,Deposit,223.45,Mumbai
T2631,C319,2025-01-26 09:30:19,Deposit,1859.48,Hyderabad
T2632,C428,2025-01-02 23:16:24,Withdrawal,4592.17,Hyderabad
T2633,C243,2025-01-29 06:52:34,Deposit,485.95,Bangalore
T2634,C841,2025-01-16 02:48:00,Deposit,1500.52,Delhi
T2635,C827,2025-01-08 09:22:37,Deposit,361.25,Chennai
T2636,C877,2025-01-17 20:19:26,Deposit,1535.02,Bangalore
T2637,C287,2025-03-10 13:07:39,Withdrawal,429.04,Bangalore
T2638,C476,2025-02-27 11:03:15,Withdrawal,3581.85,Chennai
T2639,C509,2025-03-31 09:34:43,Deposit,3320.83,Chennai
T2640,C271,2025-01-25 12:31:30,Withdrawal,4433.16,Mumbai
T2641,C214,2025-03-28 18:58:00,Deposit,441.63,Mumbai
T2642,C251,2025-01-13 21:34:49,Deposit,4437.9,Delhi
T2643,C801,2025-02-21 15:04:59,Deposit,3946.48,Mumbai
T2644,C631,2025-02-12 05:05:01,Deposit,4810.56,Delhi
T2645,C554,2025-03-28 19:41:50,Withdrawal,3776.74,Chennai
T2646,C447,2025-02-27 20:26:01,Deposit,2533.0,Bangalore
T2647,C646,2025-02-14 18:48:41,Withdrawal,258.55,Hyderabad
T2648,C733,2025-03-02 17:59:46,Withdrawal,205.28,Delhi
T2649,C722,2025-02-04 05:05:02,Withdrawal,4596.89,Mumbai
T2650,C238,2025-03-11 03:22:29,Deposit,2225.09,Chennai
T2651,C622,2025-03-31 10:15:29,Withdrawal,2399.76,Hyderabad
T2652,C600,2025-02-28 16:55:19,Deposit,4259.64,Mumbai
T2653,C430,2025-03-27 21:26:31,Withdrawal,3555.8,Chennai
T2654,C336,2025-02-28 05:44:10,Withdrawal,691.27,Chennai
T2655,C846,2025-01-26 10:34:04,Withdrawal,4769.57,Bangalore
T2656,C796,2025-01-21 12:56:53,Withdrawal,2559.29,Mumbai
T2657,C305,2025-02-07 21:51:48,Deposit,2294.9,Delhi
T2658,C262,2025-01-02 23:43:45,Deposit,2813.34,Chennai
T2659,C136,2025-02-15 16:36:21,Deposit,337.04,Hyderabad
T2660,C402,2025-02-19 03:50:31,Deposit,2911.35,Delhi
T2661,C691,2025-01-17 04:20:25,Deposit,4868.65,Delhi
T2662,C335,2025-01-21 19:09:01,Withdrawal,3745.73,Bangalore
T2663,C224,2025-03-17 05:20:08,Withdrawal,3048.43,Hyderabad
T2664,C163,2025-03-10 06:13:53,Deposit,886.18,Bangalore
T2665,C503,2025-01-08 20:28:15,Withdrawal,2776.89,Hyderabad
T2666,C534,2025-02-14 12:42:02,Withdrawal,3151.99,Chennai
T2667,C618,2025-01-31 12:20:12,Withdrawal,2255.85,Bangalore
T2668,C499,2025-03-29 19:24:45,Deposit,2779.61,Chennai
T2669,C840,2025-01-20 02:45:12,Withdrawal,4805.04,Chennai
T2670,C598,2025-03-30 05:44:53,Withdrawal,1227.8,Chennai
T2671,C839,2025-03-13 18:07:47,Withdrawal,4575.69,Bangalore
T2672,C251,2025-01-29 01:37:54,Deposit,1447.44,Chennai
T2673,C392,2025-03-20 19:53:18,Withdrawal,4165.74,Bangalore
T2674,C426,2025-03-09 03:14:19,Deposit,2248.94,Hyderabad
T2675,C245,2025-03-26 10:09:07,Withdrawal,3089.74,Chennai
T2676,C595,2025-02-09 05:37:25,Deposit,4524.17,Hyderabad
T2677,C445,2025-03-04 15:05:42,Withdrawal,4052.99,Chennai
T2678,C952,2025-01-28 14:40:18,Deposit,2282.07,Bangalore
T2679,C189,2025-02-23 12:44:48,Withdrawal,1466.05,Mumbai
T2680,C619,2025-01-14 07:26:04,Deposit,615.46,Hyderabad
T2681,C970,2025-03-11 23:27:43,Deposit,187.17,Mumbai
T2682,C464,2025-02-10 23:44:31,Withdrawal,841.68,Chennai
T2683,C122,2025-01-21 14:31:36,Withdrawal,4391.71,Bangalore
T2684,C790,2025-01-03 11:17:51,Deposit,3140.09,Delhi
T2685,C715,2025-03-24 15:37:49,Withdrawal,4070.13,Bangalore
T2686,C994,2025-01-11 02:33:45,Deposit,3996.2,Chennai
T2687,C568,2025-03-16 10:30:11,Withdrawal,927.26,Delhi
T2688,C768,2025-01-02 11:20:48,Withdrawal,3367.21,Chennai
T2689,C121,2025-03-06 23:53:12,Withdrawal,3559.93,Bangalore
T2690,C467,2025-01-28 07:03:51,Deposit,4232.43,Mumbai
T2691,C541,2025-03-01 05:53:03,Withdrawal,158.62,Delhi
T2692,C860,2025-01-05 22:46:10,Deposit,3509.38,Hyderabad
T2693,C319,2025-03-22 03:38:23,Deposit,2475.63,Delhi
T2694,C231,2025-03-07 20:04:04,Deposit,248.15,Hyderabad
T2695,C172,2025-03-25 23:25:19,Deposit,643.41,Bangalore
T2696,C146,2025-01-04 17:34:07,Withdrawal,1620.75,Bangalore
T2697,C201,2025-03-31 22:08:21,Deposit,530.16,Mumbai
T2698,C300,2025-01-02 07:32:47,Withdrawal,494.72,Chennai
T2699,C820,2025-03-28 15:14:48,Deposit,842.31,Chennai
T2700,C731,2025-01-06 05:58:05,Deposit,4901.66,Mumbai
T2701,C893,2025-04-01 18:49:56,Withdrawal,541.17,Mumbai
T2702,C289,2025-01-25 18:49:51,Withdrawal,1813.68,Hyderabad
T2703,C972,2025-03-30 06:21:18,Withdrawal,1949.86,Delhi
T2704,C239,2025-01-23 04:23:12,Withdrawal,3712.79,Delhi
T2705,C875,2025-02-25 08:36:13,Deposit,2760.34,Delhi
T2706,C594,2025-03-03 12:17:43,Deposit,4831.68,Chennai
T2707,C794,2025-01-14 08:31:14,Withdrawal,190.45,Chennai
T2708,C981,2025-01-18 21:32:22,Withdrawal,3779.32,Delhi
T2709,C680,2025-03-09 05:11:00,Deposit,3249.71,Hyderabad
T2710,C657,2025-01-11 14:38:22,Withdrawal,905.56,Hyderabad
T2711,C551,2025-02-18 17:10:38,Deposit,1813.75,Chennai
T2712,C797,2025-02-08 12:02:16,Deposit,2321.78,Chennai
T2713,C363,2025-02-24 07:05:41,Deposit,1827.09,Hyderabad
T2714,C522,2025-02-02 11:50:41,Withdrawal,386.7,Bangalore
T2715,C519,2025-01-17 17:58:41,Withdrawal,4603.51,Hyderabad
T2716,C733,2025-03-20 13:23:38,Deposit,1725.26,Chennai
T2717,C619,2025-01-05 00:45:38,Deposit,174.25,Chennai
T2718,C426,2025-03-03 03:40:05,Withdrawal,4408.95,Mumbai
T2719,C578,2025-01-05 04:52:00,Deposit,4174.93,Delhi
T2720,C746,2025-03-11 20:09:16,Deposit,4190.06,Hyderabad
T2721,C163,2025-02-17 09:20:08,Withdrawal,1471.24,Chennai
T2722,C959,2025-02-05 06:32:50,Deposit,2884.35,Delhi
T2723,C329,2025-01-22 23:05:15,Withdrawal,802.26,Mumbai
T2724,C905,2025-02-27 20:50:00,Withdrawal,3860.65,Mumbai
T2725,C478,2025-03-05 05:52:29,Withdrawal,3225.85,Hyderabad
T2726,C347,2025-01-08 01:34:32,Withdrawal,1919.1,Delhi
T2727,C852,2025-01-27 09:25:40,Withdrawal,4974.65,Chennai
T2728,C869,2025-03-21 12:13:44,Withdrawal,2459.04,Hyderabad
T2729,C782,2025-01-30 15:01:08,Withdrawal,3831.67,Mumbai
T2730,C273,2025-04-01 03:06:46,Withdrawal,647.39,Delhi
T2731,C434,2025-01-18 08:51:01,Withdrawal,710.83,Delhi
T2732,C875,2025-01-22 01:35:49,Withdrawal,2732.57,Hyderabad
T2733,C692,2025-03-21 22:29:51,Deposit,3375.34,Mumbai
T2734,C560,2025-03-04 20:03:00,Withdrawal,2232.31,Chennai
T2735,C162,2025-03-16 19:08:09,Withdrawal,827.1,Chennai
T2736,C483,2025-01-13 14:42:59,Withdrawal,1363.65,Mumbai
T2737,C652,2025-01-14 05:52:15,Deposit,2921.47,Chennai
T2738,C288,2025-03-21 12:43:00,Withdrawal,3506.4,Hyderabad
T2739,C707,2025-02-05 17:43:44,Withdrawal,1253.95,Bangalore
T2740,C957,2025-03-21 17:28:49,Deposit,969.53,Hyderabad
T2741,C486,2025-03-23 08:31:03,Deposit,3524.21,Mumbai
T2742,C766,2025-03-09 12:46:29,Withdrawal,4709.69,Hyderabad
T2743,C701,2025-03-24 14:52:33,Deposit,2238.14,Mumbai
T2744,C750,2025-02-06 20:07:50,Deposit,3866.57,Chennai
T2745,C638,2025-01-07 23:16:56,Withdrawal,1368.41,Hyderabad
T2746,C178,2025-03-27 13:25:16,Deposit,1525.41,Mumbai
T2747,C544,2025-03-30 20:18:26,Withdrawal,4591.35,Delhi
T2748,C972,2025-01-23 09:06:00,Withdrawal,4487.56,Delhi
T2749,C423,2025-01-29 07:17:47,Withdrawal,3726.62,Hyderabad
T2750,C260,2025-01-16 04:17:33,Withdrawal,4170.32,Chennai
T2751,C162,2025-02-25 08:52:04,Deposit,1111.07,Hyderabad
T2752,C156,2025-03-22 11:09:38,Withdrawal,3347.83,Hyderabad
T2753,C501,2025-03-14 09:44:41,Deposit,2889.88,Hyderabad
T2754,C531,2025-02-12 07:41:46,Withdrawal,4165.77,Chennai
T2755,C549,2025-03-30 11:14:35,Withdrawal,1550.62,Hyderabad
T2756,C501,2025-01-26 10:31:31,Deposit,1447.03,Chennai
T2757,C331,2025-01-04 05:28:34,Deposit,239.9,Mumbai
T2758,C678,2025-02-04 08:34:00,Withdrawal,4678.86,Mumbai
T2759,C239,2025-03-01 14:21:53,Deposit,1149.15,Delhi
T2760,C824,2025-01-25 10:43:51,Withdrawal,997.83,Bangalore
T2761,C494,2025-02-27 22:21:45,Deposit,603.35,Chennai
T2762,C905,2025-02-05 16:46:30,Deposit,2498.55,Bangalore
T2763,C188,2025-02-04 14:54:34,Withdrawal,1702.37,Mumbai
T2764,C955,2025-03-10 22:19:57,Withdrawal,2925.47,Chennai
T2765,C114,2025-03-21 23:04:41,Withdrawal,3843.27,Bangalore
T2766,C214,2025-03-13 21:50:21,Deposit,561.75,Hyderabad
T2767,C372,2025-01-15 20:26:40,Withdrawal,4679.22,Hyderabad
T2768,C834,2025-03-21 18:36:41,Deposit,3908.46,Chennai
T2769,C293,2025-01-02 09:24:37,Withdrawal,4781.54,Delhi
T2770,C595,2025-02-25 11:46:53,Withdrawal,3333.22,Bangalore
T2771,C909,2025-02-19 20:21:30,Withdrawal,4117.72,Bangalore
T2772,C165,2025-03-23 09:48:22,Deposit,844.76,Hyderabad
T2773,C976,2025-02-02 04:42:09,Deposit,510.95,Delhi
T2774,C841,2025-03-25 15:46:45,Withdrawal,4033.92,Bangalore
T2775,C300,2025-02-25 18:11:25,Withdrawal,4426.57,Bangalore
T2776,C497,2025-02-09 20:46:32,Deposit,508.29,Hyderabad
T2777,C119,2025-01-01 08:03:10,Withdrawal,1861.97,Mumbai
T2778,C281,2025-01-07 02:08:31,Deposit,2568.84,Hyderabad
T2779,C512,2025-03-16 18:32:14,Deposit,2023.79,Mumbai
T2780,C415,2025-03-15 20:37:08,Deposit,3425.5,Mumbai
T2781,C366,2025-03-12 08:41:30,Withdrawal,587.42,Bangalore
T2782,C431,2025-01-19 01:09:31,Withdrawal,446.49,Delhi
T2783,C105,2025-01-27 22:38:47,Withdrawal,1100.03,Bangalore
T2784,C721,2025-03-23 17:37:03,Deposit,3087.81,Mumbai
T2785,C899,2025-01-30 07:50:56,Withdrawal,958.41,Bangalore
T2786,C862,2025-03-19 23:57:09,Withdrawal,283.27,Delhi
T2787,C406,2025-01-26 23:55:25,Deposit,175.32,Chennai
T2788,C493,2025-01-14 22:25:28,Withdrawal,2455.07,Hyderabad
T2789,C659,2025-03-30 11:53:21,Deposit,2468.8,Bangalore
T2790,C956,2025-01-03 05:26:33,Withdrawal,385.15,Mumbai
T2791,C463,2025-02-23 08:54:32,Withdrawal,834.42,Delhi
T2792,C183,2025-01-16 22:53:35,Withdrawal,157.18,Delhi
T2793,C477,2025-03-11 12:51:50,Withdrawal,3912.72,Delhi
T2794,C979,2025-02-13 19:01:29,Deposit,850.06,Mumbai
T2795,C549,2025-03-21 18:47:29,Deposit,883.81,Mumbai
T2796,C374,2025-02-17 11:44:03,Deposit,1819.79,Mumbai
T2797,C911,2025-03-16 18:29:55,Deposit,4479.03,Bangalore
T2798,C149,2025-01-02 12:24:02,Deposit,1532.71,Mumbai
T2799,C874,2025-03-22 01:30:43,Withdrawal,4224.31,Delhi
T2800,C782,2025-01-26 14:53:47,Deposit,3753.96,Hyderabad
T2801,C478,2025-03-10 02:42:52,Deposit,1156.39,Mumbai
T2802,C621,2025-01-31 23:46:11,Withdrawal,871.69,Bangalore
T2803,C182,2025-02-21 22:39:40,Withdrawal,3410.96,Mumbai
T2804,C464,2025-01-02 22:04:33,Deposit,2766.9,Chennai
T2805,C712,2025-03-05 16:02:42,Deposit,4890.41,Chennai
T2806,C755,2025-01-15 01:33:44,Withdrawal,3283.08,Mumbai
T2807,C496,2025-02-27 01:09:33,Deposit,4472.32,Delhi
T2808,C898,2025-03-10 02:58:21,Deposit,3154.28,Bangalore
T2809,C424,2025-03-03 21:37:11,Deposit,2551.99,Hyderabad
T2810,C922,2025-03-08 19:02:55,Withdrawal,2845.58,Delhi
T2811,C488,2025-01-20 17:00:55,Withdrawal,4267.2,Delhi
T2812,C611,2025-01-29 13:52:39,Deposit,3078.66,Chennai
T2813,C689,2025-01-21 00:46:49,Deposit,1722.77,Mumbai
T2814,C684,2025-01-22 14:53:14,Deposit,236.62,Bangalore
T2815,C749,2025-02-21 03:53:22,Withdrawal,4328.95,Hyderabad
T2816,C811,2025-02-12 23:36:24,Withdrawal,2703.14,Bangalore
T2817,C483,2025-03-22 07:51:45,Deposit,2988.46,Hyderabad
T2818,C226,2025-02-17 00:31:06,Deposit,4863.16,Hyderabad
T2819,C155,2025-03-23 14:52:51,Deposit,1550.62,Mumbai
T2820,C446,2025-01-27 16:08:49,Deposit,2900.87,Delhi
T2821,C257,2025-02-17 07:07:05,Deposit,3231.37,Bangalore
T2822,C831,2025-03-22 12:59:31,Deposit,3055.41,Hyderabad
T2823,C942,2025-03-05 16:52:29,Deposit,812.87,Bangalore
T2824,C540,2025-01-16 20:14:04,Deposit,4823.84,Delhi
T2825,C558,2025-03-12 17:22:35,Deposit,4817.2,Chennai
T2826,C395,2025-01-30 20:45:37,Deposit,4316.7,Delhi
T2827,C109,2025-01-21 06:40:24,Deposit,215.46,Hyderabad
T2828,C265,2025-02-06 23:01:22,Deposit,3499.71,Chennai
T2829,C536,2025-01-01 16:40:14,Deposit,1653.42,Hyderabad
T2830,C695,2025-01-24 16:24:54,Deposit,4387.64,Chennai
T2831,C904,2025-01-29 12:22:39,Deposit,4026.18,Chennai
T2832,C991,2025-01-03 06:33:04,Withdrawal,2109.2,Chennai
T2833,C959,2025-02-21 18:22:14,Withdrawal,4174.97,Delhi
T2834,C234,2025-01-20 21:30:12,Withdrawal,4304.66,Chennai
T2835,C692,2025-02-06 20:46:06,Deposit,821.36,Mumbai
T2836,C732,2025-02-11 01:26:02,Withdrawal,2772.36,Delhi
T2837,C929,2025-01-03 20:34:59,Deposit,3008.92,Hyderabad
T2838,C823,2025-03-11 13:51:40,Withdrawal,4378.59,Hyderabad
T2839,C466,2025-03-27 16:17:29,Withdrawal,3701.91,Hyderabad
T2840,C295,2025-03-16 11:07:21,Withdrawal,3714.73,Delhi
T2841,C337,2025-03-03 06:00:16,Withdrawal,4433.33,Bangalore
T2842,C551,2025-01-16 15:25:02,Withdrawal,4281.02,Bangalore
T2843,C606,2025-01-11 07:02:34,Withdrawal,4281.44,Bangalore
T2844,C973,2025-01-16 23:11:31,Withdrawal,3016.21,Hyderabad
T2845,C355,2025-03-01 04:01:28,Withdrawal,720.95,Hyderabad
T2846,C342,2025-03-17 09:29:34,Deposit,2030.81,Mumbai
T2847,C968,2025-01-29 20:57:39,Withdrawal,2453.21,Mumbai
T2848,C517,2025-03-30 23:17:03,Deposit,585.44,Bangalore
T2849,C190,2025-01-22 14:13:57,Withdrawal,3723.3,Bangalore
T2850,C746,2025-01-18 17:52:43,Deposit,1586.37,Hyderabad
T2851,C417,2025-03-05 10:48:10,Deposit,686.43,Bangalore
T2852,C633,2025-03-28 17:20:55,Withdrawal,4448.04,Bangalore
T2853,C345,2025-01-27 16:45:25,Deposit,3874.61,Mumbai
T2854,C260,2025-03-03 13:41:42,Withdrawal,3137.67,Chennai
T2855,C581,2025-01-26 09:37:08,Deposit,993.06,Bangalore
T2856,C990,2025-03-01 01:48:14,Deposit,4876.75,Mumbai
T2857,C757,2025-03-30 06:45:36,Deposit,3481.11,Chennai
T2858,C824,2025-03-10 01:54:35,Withdrawal,169.14,Hyderabad
T2859,C252,2025-01-19 23:15:18,Withdrawal,1712.55,Chennai
T2860,C646,2025-02-27 17:43:13,Deposit,2994.58,Mumbai
T2861,C667,2025-01-16 09:51:26,Deposit,3623.82,Bangalore
T2862,C344,2025-03-30 12:33:07,Deposit,3752.65,Hyderabad
T2863,C856,2025-02-21 03:44:06,Withdrawal,4411.53,Delhi
T2864,C261,2025-01-31 17:42:03,Withdrawal,2687.07,Hyderabad
T2865,C495,2025-03-07 15:44:41,Withdrawal,2507.66,Mumbai
T2866,C557,2025-01-23 06:27:52,Deposit,1947.89,Hyderabad
T2867,C793,2025-01-09 04:56:46,Deposit,2210.67,Chennai
T2868,C978,2025-02-06 07:37:48,Withdrawal,3099.57,Hyderabad
T2869,C206,2025-02-24 10:51:16,Withdrawal,1046.27,Mumbai
T2870,C377,2025-03-04 06:41:47,Deposit,1077.95,Hyderabad
T2871,C915,2025-02-11 14:01:55,Withdrawal,1877.8,Chennai
T2872,C697,2025-04-01 21:12:12,Withdrawal,4568.29,Bangalore
T2873,C805,2025-01-09 04:55:08,Withdrawal,1105.75,Chennai
T2874,C208,2025-02-08 09:17:25,Withdrawal,1044.38,Bangalore
T2875,C939,2025-03-20 00:41:46,Deposit,2734.52,Mumbai
T2876,C957,2025-03-10 14:55:17,Deposit,1487.8,Bangalore
T2877,C675,2025-03-14 12:55:21,Withdrawal,1376.95,Chennai
T2878,C955,2025-01-02 12:19:31,Withdrawal,1284.26,Mumbai
T2879,C170,2025-02-09 04:51:47,Withdrawal,3445.27,Hyderabad
T2880,C320,2025-03-23 21:24:23,Withdrawal,3418.49,Mumbai
T2881,C766,2025-02-07 16:27:09,Withdrawal,1514.97,Hyderabad
T2882,C453,2025-01-15 13:13:07,Withdrawal,1443.02,Hyderabad
T2883,C846,2025-03-20 06:07:13,Withdrawal,3520.39,Hyderabad
T2884,C688,2025-03-31 07:34:58,Deposit,1654.69,Bangalore
T2885,C189,2025-03-03 18:21:26,Deposit,2238.97,Hyderabad
T2886,C389,2025-01-19 12:03:48,Deposit,3397.88,Chennai
T2887,C803,2025-01-01 06:17:30,Withdrawal,1648.16,Mumbai
T2888,C320,2025-03-12 19:46:37,Withdrawal,2340.35,Hyderabad
T2889,C413,2025-02-20 19:01:32,Withdrawal,1965.65,Hyderabad
T2890,C527,2025-01-26 17:14:43,Withdrawal,3853.34,Delhi
T2891,C228,2025-01-13 11:50:04,Deposit,1997.84,Mumbai
T2892,C577,2025-01-19 15:57:25,Withdrawal,4593.71,Bangalore
T2893,C718,2025-02-03 21:15:23,Withdrawal,531.47,Delhi
T2894,C953,2025-03-31 12:31:56,Withdrawal,4815.92,Hyderabad
T2895,C578,2025-02-27 19:14:40,Deposit,3319.74,Mumbai
T2896,C876,2025-03-31 03:45:35,Withdrawal,1791.01,Bangalore
T2897,C215,2025-02-08 02:16:55,Withdrawal,4785.86,Chennai
T2898,C678,2025-02-20 20:52:55,Deposit,116.37,Mumbai
T2899,C359,2025-01-03 17:30:50,Deposit,4404.16,Chennai
T2900,C859,2025-03-04 09:19:36,Withdrawal,4511.31,Bangalore
T2901,C843,2025-03-08 22:35:01,Withdrawal,1486.05,Bangalore
T2902,C229,2025-03-21 11:00:57,Deposit,2318.8,Bangalore
T2903,C613,2025-02-10 01:57:07,Withdrawal,620.55,Bangalore
T2904,C499,2025-03-12 14:03:53,Deposit,3585.98,Delhi
T2905,C983,2025-03-19 07:34:14,Deposit,2258.33,Bangalore
T2906,C345,2025-02-16 19:39:05,Withdrawal,976.22,Hyderabad
T2907,C140,2025-03-22 00:32:45,Deposit,3769.63,Delhi
